"","DATE","ORIGIN","DEST","DEP_DELAY_GROUP","ARR_DELAY_GROUP","DEP","ARR"
"3829",31,"BUR","SFO",-1,0,8,10
"3830",28,"BUR","SFO",-1,1,8,10
"3831",25,"BUR","SFO",-1,0,8,10
"3832",26,"BUR","SFO",-1,0,8,10
"3833",24,"BUR","SFO",-1,0,8,10
"3834",27,"BUR","SFO",0,-1,8,10
"3835",21,"BUR","SFO",-1,0,8,10
"3836",20,"BUR","SFO",-1,-2,8,10
"3837",5,"BUR","SFO",-1,-2,8,10
"3838",4,"BUR","SFO",-1,1,8,10
"3839",2,"BUR","SMF",1,0,8,10
"3840",5,"BUR","OAK",0,0,9,10
"3841",6,"BUR","OAK",-1,-1,9,10
"3842",7,"BUR","OAK",-1,-1,9,10
"3843",8,"BUR","LAS",-1,0,9,10
"3844",15,"BUR","SJC",-1,-1,9,10
"3845",22,"BUR","SJC",-1,-1,9,10
"3846",29,"BUR","SJC",-1,-1,9,10
"3847",1,"BUR","LAS",-1,0,9,10
"3848",5,"BUR","LAS",0,0,9,10
"3849",6,"BUR","LAS",0,-1,9,10
"3850",7,"BUR","LAS",-1,0,9,10
"3851",9,"BUR","SMF",-1,-1,9,10
"3852",16,"BUR","SMF",0,0,9,10
"3853",23,"BUR","SMF",0,0,9,10
"3854",30,"BUR","SMF",4,4,9,10
"3855",1,"BUR","SMF",-1,-1,9,10
"3856",8,"BUR","SMF",-1,-1,9,10
"3857",10,"BUR","SMF",1,1,9,10
"3858",11,"BUR","SMF",0,0,9,10
"3859",12,"BUR","SMF",0,0,9,10
"3860",13,"BUR","SMF",0,-1,9,10
"3861",14,"BUR","SMF",0,-1,9,10
"3862",17,"BUR","SMF",0,0,9,10
"3863",18,"BUR","SMF",-1,-1,9,10
"3864",19,"BUR","SMF",-1,-1,9,10
"3865",20,"BUR","SMF",-1,-1,9,10
"3866",21,"BUR","SMF",-1,-1,9,10
"3867",24,"BUR","SMF",-1,-1,9,10
"3868",25,"BUR","SMF",0,-1,9,10
"3869",26,"BUR","SMF",0,0,9,10
"3870",27,"BUR","SMF",0,0,9,10
"3871",28,"BUR","SMF",-1,0,9,10
"3872",31,"BUR","SMF",0,-1,9,10
"3873",8,"BUR","SJC",-1,0,9,10
"3874",2,"BUR","LAS",0,1,9,10
"3875",9,"BUR","LAS",-1,-1,9,10
"3876",9,"BUR","OAK",-1,-1,9,10
"3877",10,"BUR","LAS",-1,-1,9,10
"3878",10,"BUR","OAK",0,0,9,10
"3879",11,"BUR","LAS",0,-1,9,10
"3880",11,"BUR","OAK",0,0,9,10
"3881",12,"BUR","LAS",0,-1,9,10
"3882",12,"BUR","OAK",0,0,9,10
"3883",13,"BUR","LAS",0,-1,9,10
"3884",13,"BUR","OAK",-1,-1,9,10
"3885",14,"BUR","LAS",0,0,9,10
"3886",14,"BUR","OAK",-1,-1,9,10
"3887",15,"BUR","LAS",0,-1,9,10
"3888",16,"BUR","LAS",0,-1,9,10
"3889",16,"BUR","OAK",-1,-1,9,10
"3890",17,"BUR","LAS",0,-1,9,10
"3891",17,"BUR","OAK",0,-1,9,10
"3892",18,"BUR","LAS",0,-1,9,10
"3893",18,"BUR","OAK",0,0,9,10
"3894",19,"BUR","LAS",0,-1,9,10
"3895",19,"BUR","OAK",-1,-1,9,10
"3896",20,"BUR","LAS",0,1,9,10
"3897",20,"BUR","OAK",0,0,9,10
"3898",21,"BUR","LAS",-1,-1,9,10
"3899",21,"BUR","OAK",-1,-1,9,10
"3900",22,"BUR","LAS",-1,-1,9,10
"3901",23,"BUR","LAS",-1,-1,9,10
"3902",23,"BUR","OAK",-1,-1,9,10
"3903",24,"BUR","LAS",0,-1,9,10
"3904",24,"BUR","OAK",10,9,9,10
"3905",25,"BUR","LAS",0,0,9,10
"3906",25,"BUR","OAK",0,-1,9,10
"3907",26,"BUR","LAS",-1,-1,9,10
"3908",26,"BUR","OAK",-1,-1,9,10
"3909",27,"BUR","LAS",-1,0,9,10
"3910",27,"BUR","OAK",-1,0,9,10
"3911",28,"BUR","LAS",-1,-1,9,10
"3912",28,"BUR","OAK",0,0,9,10
"3913",29,"BUR","LAS",2,2,9,10
"3914",30,"BUR","LAS",-1,-2,9,10
"3915",30,"BUR","OAK",-1,0,9,10
"3916",31,"BUR","LAS",0,-1,9,10
"3917",31,"BUR","OAK",2,2,9,10
"3918",3,"BUR","OAK",1,0,9,10
"3919",4,"BUR","OAK",-1,-2,9,10
"3920",5,"BUR","OAK",-1,-1,9,10
"3921",6,"BUR","OAK",0,0,9,10
"3922",7,"BUR","OAK",-1,-1,9,10
"3923",15,"BUR","OAK",-1,-1,9,10
"3924",22,"BUR","OAK",-1,-1,9,10
"3925",29,"BUR","OAK",-1,-1,9,10
"3926",5,"BUR","PHX",1,1,9,12
"3927",6,"BUR","PHX",0,-1,9,12
"3928",7,"BUR","PHX",2,1,9,12
"3929",8,"BUR","OAK",-1,0,9,10
"3930",3,"BUR","PHX",0,-1,9,12
"3931",4,"BUR","PHX",0,0,9,12
"3932",2,"BUR","PHX",-1,-1,9,12
"3933",3,"BUR","PHX",-1,-1,9,12
"3934",5,"BUR","PHX",3,3,9,12
"3935",6,"BUR","PHX",-1,-1,9,12
"3936",7,"BUR","PHX",-1,-2,9,12
"3937",10,"BUR","PHX",-1,-2,9,12
"3938",12,"BUR","PHX",-1,-1,9,12
"3939",13,"BUR","PHX",0,-1,9,12
"3940",14,"BUR","PHX",-1,-1,9,12
"3941",17,"BUR","PHX",-1,-1,9,12
"3942",19,"BUR","PHX",-1,-1,9,12
"3943",20,"BUR","PHX",-1,-1,9,12
"3944",21,"BUR","PHX",-1,-1,9,12
"3945",24,"BUR","PHX",-1,-1,9,12
"3946",26,"BUR","PHX",-1,-1,9,12
"3947",27,"BUR","PHX",-1,-1,9,12
"3948",28,"BUR","PHX",-1,-2,9,12
"3949",31,"BUR","PHX",-1,-1,9,12
"3950",15,"BUR","SMF",0,0,9,11
"3951",22,"BUR","SMF",-1,-1,9,11
"3952",29,"BUR","SMF",-1,-1,9,11
"3953",9,"BUR","PHX",0,-1,10,12
"3954",10,"BUR","PHX",0,-1,10,12
"3955",11,"BUR","PHX",0,-1,10,12
"3956",12,"BUR","PHX",-1,-1,10,12
"3957",13,"BUR","PHX",0,-1,10,12
"3958",14,"BUR","PHX",2,2,10,12
"3959",16,"BUR","PHX",0,-1,10,12
"3960",17,"BUR","PHX",-1,-1,10,12
"3961",18,"BUR","PHX",3,3,10,12
"3962",19,"BUR","PHX",0,-2,10,12
"3963",20,"BUR","PHX",0,-1,10,12
"3964",21,"BUR","PHX",0,-2,10,12
"3965",23,"BUR","PHX",-1,-1,10,12
"3966",24,"BUR","PHX",0,-1,10,12
"3967",25,"BUR","PHX",0,-1,10,12
"3968",26,"BUR","PHX",0,-1,10,12
"3969",27,"BUR","PHX",0,1,10,12
"3970",28,"BUR","PHX",-1,-1,10,12
"3971",30,"BUR","PHX",1,0,10,12
"3972",31,"BUR","PHX",-1,0,10,12
"3973",2,"BUR","LAS",-1,0,10,11
"3974",5,"BUR","LAS",0,-1,10,11
"3975",6,"BUR","LAS",0,0,10,11
"3976",7,"BUR","LAS",0,0,10,11
"3977",8,"BUR","LAS",-1,0,10,11
"3978",1,"BUR","LAS",0,0,10,11
"3979",2,"BUR","SMF",3,2,10,11
"3980",10,"BUR","SJC",3,2,10,11
"3981",11,"BUR","SJC",-1,-1,10,11
"3982",12,"BUR","SJC",-1,-1,10,11
"3983",13,"BUR","SJC",-1,0,10,11
"3984",14,"BUR","SJC",-1,-1,10,11
"3985",17,"BUR","SJC",-1,-1,10,11
"3986",18,"BUR","SJC",-1,-1,10,11
"3987",19,"BUR","SJC",-1,-1,10,11
"3988",20,"BUR","SJC",-1,-1,10,11
"3989",21,"BUR","SJC",-1,-1,10,11
"3990",24,"BUR","SJC",-1,-1,10,11
"3991",25,"BUR","SJC",0,-1,10,11
"3992",26,"BUR","SJC",-1,-1,10,11
"3993",27,"BUR","SJC",-1,-1,10,11
"3994",28,"BUR","SJC",-1,-1,10,11
"3996",1,"BUR","OAK",-1,0,10,11
"3997",8,"BUR","OAK",1,1,10,11
"3998",9,"BUR","SJC",-1,0,10,11
"3999",16,"BUR","SJC",-1,0,10,11
"4000",23,"BUR","SJC",-1,-1,10,11
"4002",15,"BUR","OAK",0,1,10,11
"4003",22,"BUR","OAK",0,-1,10,11
"4004",29,"BUR","OAK",-1,-1,10,11
"4005",1,"BUR","PHX",2,2,10,12
"4006",2,"BUR","OAK",0,1,10,11
"4007",8,"BUR","PHX",0,-1,10,12
"4008",2,"BUR","SJC",1,0,10,11
"4009",25,"BUR","SFO",-1,-2,10,12
"4010",26,"BUR","SFO",-1,-2,10,12
"4011",19,"BUR","SFO",0,-1,10,12
"4012",18,"BUR","SFO",5,4,10,12
"4013",17,"BUR","SFO",11,12,10,12
"4014",10,"BUR","SFO",-1,-2,10,12
"4015",11,"BUR","SFO",-1,-2,10,12
"4016",7,"BUR","SFO",3,2,10,12
"4017",14,"BUR","SFO",5,3,10,12
"4018",12,"BUR","SFO",-1,-2,10,12
"4019",13,"BUR","SFO",10,9,10,12
"4020",31,"BUR","SFO",-1,-2,10,12
"4021",28,"BUR","SFO",7,8,10,12
"4022",6,"BUR","SFO",-1,-2,10,12
"4023",24,"BUR","SFO",-1,-2,10,12
"4024",21,"BUR","SFO",-1,-2,10,12
"4025",20,"BUR","SFO",-1,-2,10,12
"4026",27,"BUR","SFO",-1,-2,10,12
"4027",5,"BUR","SFO",0,-2,10,12
"4028",4,"BUR","SFO",1,0,10,12
"4029",1,"BUR","SJC",0,-1,10,11
"4030",3,"BUR","LAS",0,0,10,11
"4031",4,"BUR","LAS",1,0,10,11
"4032",5,"BUR","SJC",1,1,10,11
"4033",6,"BUR","SJC",1,0,10,11
"4034",7,"BUR","SJC",-1,-1,10,11
"4035",8,"BUR","SJC",-1,0,10,11
"4036",16,"BUR","SFO",10,8,10,12
"4037",9,"BUR","SFO",1,1,10,12
"4038",30,"BUR","SFO",1,4,10,12
"4039",23,"BUR","SFO",-1,-2,10,12
"4040",3,"BUR","OAK",0,-1,10,11
"4041",3,"BUR","SJC",1,1,10,11
"4042",4,"BUR","OAK",0,-1,10,11
"4043",4,"BUR","SJC",0,-1,10,11
"4044",9,"BUR","LAS",-1,-1,10,11
"4045",10,"BUR","LAS",-1,-2,10,11
"4046",11,"BUR","LAS",-1,-1,10,11
"4047",12,"BUR","LAS",-1,-1,10,11
"4048",13,"BUR","LAS",-1,-1,10,11
"4049",14,"BUR","LAS",0,-1,10,11
"4050",16,"BUR","LAS",-1,-2,10,11
"4051",17,"BUR","LAS",0,-1,10,11
"4053",19,"BUR","LAS",-1,-1,10,11
"4054",20,"BUR","LAS",-1,-1,10,11
"4055",21,"BUR","LAS",-1,-1,10,11
"4056",23,"BUR","LAS",-1,-1,10,11
"4057",24,"BUR","LAS",0,-1,10,11
"4058",25,"BUR","LAS",0,-1,10,11
"4059",26,"BUR","LAS",0,-1,10,11
"4060",27,"BUR","LAS",-1,-1,10,11
"4061",28,"BUR","LAS",2,2,10,11
"4062",30,"BUR","LAS",0,-1,10,11
"4063",31,"BUR","LAS",-1,-1,10,11
"4064",5,"BUR","LAS",-1,-1,10,11
"4065",6,"BUR","LAS",0,1,10,11
"4066",7,"BUR","LAS",-1,-1,10,11
"4067",9,"BUR","OAK",0,0,10,12
"4068",10,"BUR","OAK",1,1,10,12
"4069",11,"BUR","OAK",0,-1,10,12
"4070",12,"BUR","OAK",0,-1,10,12
"4072",14,"BUR","OAK",0,0,10,12
"4073",16,"BUR","OAK",0,-1,10,12
"4074",17,"BUR","OAK",0,0,10,12
"4075",18,"BUR","OAK",0,-1,10,12
"4076",19,"BUR","OAK",0,0,10,12
"4077",20,"BUR","OAK",0,0,10,12
"4078",21,"BUR","OAK",0,0,10,12
"4079",23,"BUR","OAK",-1,-1,10,12
"4080",24,"BUR","OAK",-1,-1,10,12
"4081",25,"BUR","OAK",-1,-1,10,12
"4082",26,"BUR","OAK",-1,-1,10,12
"4083",27,"BUR","OAK",0,-1,10,12
"4084",28,"BUR","OAK",0,0,10,12
"4085",30,"BUR","OAK",-1,-1,10,12
"4086",31,"BUR","OAK",-1,-1,10,12
"4087",29,"BUR","DEN",-1,-1,10,14
"4088",8,"BUR","DEN",-1,-1,10,14
"4089",15,"BUR","DEN",-1,-1,10,14
"4090",22,"BUR","DEN",3,2,10,14
"4091",1,"BUR","SFO",1,1,10,12
"4092",2,"BUR","SFO",4,6,10,12
"4093",3,"BUR","SFO",-1,-1,10,12
"4094",5,"BUR","OAK",0,0,10,12
"4095",6,"BUR","OAK",0,0,10,12
"4096",7,"BUR","OAK",0,-1,10,12
"4097",1,"BUR","SEA",-2,-2,11,13
"4098",2,"BUR","SEA",2,0,11,13
"4099",3,"BUR","SEA",-1,-1,11,13
"4100",4,"BUR","SEA",0,0,11,13
"4101",5,"BUR","SEA",-1,-1,11,13
"4102",6,"BUR","SEA",-1,-2,11,13
"4103",7,"BUR","SEA",-1,-1,11,13
"4104",8,"BUR","SEA",-1,-1,11,13
"4105",9,"BUR","SEA",-1,-1,11,13
"4106",10,"BUR","SEA",-1,-1,11,13
"4107",11,"BUR","SEA",-1,-2,11,13
"4108",12,"BUR","SEA",-1,-1,11,13
"4109",13,"BUR","SEA",-1,-2,11,13
"4110",14,"BUR","SEA",4,4,11,13
"4111",15,"BUR","SEA",-1,0,11,13
"4112",16,"BUR","SEA",-1,-1,11,13
"4113",17,"BUR","SEA",-1,-1,11,13
"4114",18,"BUR","SEA",-1,-1,11,13
"4115",19,"BUR","SEA",-1,0,11,13
"4116",20,"BUR","SEA",-1,0,11,13
"4117",21,"BUR","SEA",-1,-1,11,13
"4118",22,"BUR","SEA",-1,-1,11,13
"4119",23,"BUR","SEA",-1,0,11,13
"4120",24,"BUR","SEA",-1,-1,11,13
"4121",25,"BUR","SEA",-1,-1,11,13
"4122",26,"BUR","SEA",-1,-1,11,13
"4123",27,"BUR","SEA",-1,-2,11,13
"4124",28,"BUR","SEA",-1,-1,11,13
"4125",29,"BUR","SEA",-1,-1,11,13
"4126",30,"BUR","SEA",-1,-2,11,13
"4127",31,"BUR","SEA",-1,-1,11,13
"4128",2,"BUR","OAK",1,1,11,12
"4129",15,"BUR","PHX",0,-1,11,13
"4130",22,"BUR","PHX",0,-1,11,13
"4131",29,"BUR","PHX",1,1,11,13
"4132",15,"BUR","LAS",0,-1,11,12
"4133",22,"BUR","LAS",-1,-1,11,12
"4134",29,"BUR","LAS",-1,-1,11,12
"4135",2,"BUR","LAS",1,0,11,12
"4136",3,"BUR","OAK",2,1,11,12
"4138",5,"BUR","SMF",-1,-1,11,12
"4139",6,"BUR","SMF",0,-1,11,12
"4140",7,"BUR","SMF",0,-1,11,12
"4141",1,"BUR","LAS",4,4,11,12
"4142",8,"BUR","LAS",-1,-1,11,12
"4143",9,"BUR","LAS",1,1,11,12
"4144",9,"BUR","SMF",0,0,11,12
"4145",10,"BUR","LAS",0,-1,11,12
"4146",10,"BUR","SMF",0,0,11,12
"4147",11,"BUR","LAS",0,-1,11,12
"4148",11,"BUR","SMF",0,0,11,12
"4149",12,"BUR","LAS",-1,-1,11,12
"4150",12,"BUR","SMF",0,-1,11,12
"4151",13,"BUR","LAS",1,0,11,12
"4152",13,"BUR","SMF",-1,-1,11,12
"4153",14,"BUR","LAS",0,-1,11,12
"4154",14,"BUR","SMF",0,0,11,12
"4155",16,"BUR","LAS",-1,-1,11,12
"4156",16,"BUR","SMF",-1,-1,11,12
"4157",17,"BUR","LAS",-1,-2,11,12
"4158",17,"BUR","SMF",0,0,11,12
"4159",18,"BUR","LAS",0,-1,11,12
"4160",18,"BUR","SMF",-1,-1,11,12
"4161",19,"BUR","LAS",0,-1,11,12
"4162",19,"BUR","SMF",-1,-1,11,12
"4163",20,"BUR","LAS",-1,-1,11,12
"4164",20,"BUR","SMF",-1,-1,11,12
"4166",21,"BUR","SMF",-1,-1,11,12
"4167",23,"BUR","LAS",-1,-1,11,12
"4168",23,"BUR","SMF",0,0,11,12
"4169",24,"BUR","LAS",0,-1,11,12
"4170",24,"BUR","SMF",-1,-1,11,12
"4171",25,"BUR","LAS",-1,-1,11,12
"4172",25,"BUR","SMF",-1,-1,11,12
"4173",26,"BUR","LAS",-1,-1,11,12
"4174",26,"BUR","SMF",-1,0,11,12
"4175",27,"BUR","LAS",0,0,11,12
"4176",27,"BUR","SMF",-1,-1,11,12
"4177",28,"BUR","LAS",0,0,11,12
"4178",28,"BUR","SMF",-1,-1,11,12
"4179",30,"BUR","LAS",-1,-1,11,12
"4180",30,"BUR","SMF",0,0,11,12
"4181",31,"BUR","LAS",0,0,11,12
"4182",31,"BUR","SMF",-1,0,11,12
"4183",2,"BUR","DFW",0,-1,11,16
"4184",3,"BUR","DFW",1,-1,11,16
"4185",4,"BUR","DFW",-1,-2,11,16
"4186",5,"BUR","DFW",0,-1,11,16
"4187",6,"BUR","DFW",-1,-1,11,16
"4188",7,"BUR","DFW",-1,-2,11,16
"4189",8,"BUR","DFW",-1,-1,11,16
"4190",9,"BUR","DFW",0,0,11,16
"4191",10,"BUR","DFW",5,5,11,16
"4192",11,"BUR","DFW",-1,-2,11,16
"4193",12,"BUR","DFW",-1,-1,11,16
"4194",13,"BUR","DFW",-1,-1,11,16
"4195",14,"BUR","DFW",-1,-1,11,16
"4196",15,"BUR","DFW",-1,-1,11,16
"4197",16,"BUR","DFW",0,0,11,16
"4198",17,"BUR","DFW",-1,-1,11,16
"4199",18,"BUR","DFW",-1,-1,11,16
"4200",19,"BUR","DFW",-1,-2,11,16
"4201",20,"BUR","DFW",-1,-1,11,16
"4202",21,"BUR","DFW",0,-1,11,16
"4203",22,"BUR","DFW",0,-2,11,16
"4204",23,"BUR","DFW",-1,-1,11,16
"4205",24,"BUR","DFW",-1,-1,11,16
"4206",25,"BUR","DFW",-1,-1,11,16
"4207",26,"BUR","DFW",-1,-2,11,16
"4208",27,"BUR","DFW",-1,0,11,16
"4209",28,"BUR","DFW",-1,0,11,16
"4210",29,"BUR","DFW",0,-1,11,16
"4211",30,"BUR","DFW",-1,-1,11,16
"4212",31,"BUR","DFW",3,3,11,16
"4213",2,"BUR","PHX",1,0,11,13
"4214",3,"BUR","SJC",3,3,11,12
"4215",4,"BUR","SJC",1,1,11,12
"4216",15,"BUR","SJC",-1,-1,11,12
"4217",22,"BUR","SJC",-1,-1,11,12
"4218",29,"BUR","SJC",-1,-1,11,12
"4219",3,"BUR","LAS",0,2,11,12
"4220",4,"BUR","LAS",1,0,11,12
"4221",2,"BUR","LAS",0,0,11,12
"4222",3,"BUR","SMF",0,0,12,13
"4223",4,"BUR","SMF",0,-1,12,13
"4224",5,"BUR","LAS",0,0,12,13
"4225",6,"BUR","LAS",0,0,12,13
"4226",7,"BUR","LAS",1,1,12,13
"4227",9,"BUR","SJC",0,0,12,13
"4228",10,"BUR","SJC",-1,-1,12,13
"4229",11,"BUR","SJC",-1,-1,12,13
"4231",13,"BUR","SJC",0,0,12,13
"4232",14,"BUR","SJC",0,-1,12,13
"4233",16,"BUR","SJC",-1,-1,12,13
"4234",17,"BUR","SJC",1,1,12,13
"4235",18,"BUR","SJC",-1,-1,12,13
"4236",19,"BUR","SJC",-1,-1,12,13
"4237",20,"BUR","SJC",1,1,12,13
"4238",21,"BUR","SJC",0,0,12,13
"4239",23,"BUR","SJC",-1,-1,12,13
"4240",24,"BUR","SJC",-1,-1,12,13
"4241",25,"BUR","SJC",-1,-1,12,13
"4242",26,"BUR","SJC",-1,-1,12,13
"4243",27,"BUR","SJC",-1,-1,12,13
"4244",28,"BUR","SJC",0,-1,12,13
"4245",30,"BUR","SJC",-1,0,12,13
"4246",31,"BUR","SJC",-1,0,12,13
"4247",2,"BUR","JFK",0,0,12,20
"4248",3,"BUR","JFK",1,-1,12,20
"4249",4,"BUR","JFK",0,-1,12,20
"4250",15,"BUR","LAS",-1,-1,12,13
"4251",22,"BUR","LAS",3,3,12,13
"4252",29,"BUR","LAS",-1,-1,12,13
"4253",1,"BUR","LAS",-1,-1,12,13
"4254",9,"BUR","LAS",0,0,12,13
"4255",10,"BUR","LAS",2,2,12,13
"4256",11,"BUR","LAS",0,0,12,13
"4257",12,"BUR","LAS",0,0,12,13
"4258",13,"BUR","LAS",0,0,12,13
"4259",14,"BUR","LAS",0,0,12,13
"4260",16,"BUR","LAS",-1,-1,12,13
"4261",17,"BUR","LAS",0,-1,12,13
"4262",18,"BUR","LAS",-1,-1,12,13
"4263",19,"BUR","LAS",-1,-1,12,13
"4264",20,"BUR","LAS",-1,-1,12,13
"4265",21,"BUR","LAS",0,0,12,13
"4266",23,"BUR","LAS",0,-1,12,13
"4267",24,"BUR","LAS",-1,-1,12,13
"4268",25,"BUR","LAS",-1,-1,12,13
"4269",26,"BUR","LAS",-1,-1,12,13
"4270",27,"BUR","LAS",0,0,12,13
"4271",28,"BUR","LAS",0,0,12,13
"4272",30,"BUR","LAS",-1,-1,12,13
"4273",31,"BUR","LAS",-1,-1,12,13
"4274",1,"BUR","OAK",2,2,12,13
"4275",8,"BUR","OAK",0,-1,12,13
"4276",1,"BUR","PHX",-1,-1,12,14
"4277",2,"BUR","PHX",0,0,12,14
"4278",3,"BUR","PHX",-1,-1,12,14
"4279",4,"BUR","PHX",-1,-1,12,14
"4280",5,"BUR","PHX",-1,-1,12,14
"4281",6,"BUR","PHX",-1,-1,12,14
"4282",7,"BUR","PHX",-1,-1,12,14
"4283",8,"BUR","PHX",-1,-1,12,14
"4284",9,"BUR","PHX",-1,-1,12,14
"4285",10,"BUR","PHX",-1,-1,12,14
"4286",11,"BUR","PHX",-1,-1,12,14
"4287",12,"BUR","PHX",-1,-1,12,14
"4288",13,"BUR","PHX",-1,-1,12,14
"4289",14,"BUR","PHX",1,0,12,14
"4290",15,"BUR","PHX",0,1,12,14
"4291",16,"BUR","PHX",-1,-1,12,14
"4292",17,"BUR","PHX",-1,-1,12,14
"4293",18,"BUR","PHX",-1,-1,12,14
"4294",19,"BUR","PHX",-1,-1,12,14
"4295",20,"BUR","PHX",-1,-1,12,14
"4296",21,"BUR","PHX",-1,-1,12,14
"4297",22,"BUR","PHX",-1,-2,12,14
"4298",23,"BUR","PHX",-1,-1,12,14
"4299",24,"BUR","PHX",-1,-1,12,14
"4300",25,"BUR","PHX",-1,-1,12,14
"4301",26,"BUR","PHX",-1,-1,12,14
"4302",27,"BUR","PHX",-1,-1,12,14
"4303",28,"BUR","PHX",-1,-1,12,14
"4304",29,"BUR","PHX",-1,-1,12,14
"4305",30,"BUR","PHX",-1,-1,12,14
"4306",31,"BUR","PHX",-1,-1,12,14
"4307",1,"BUR","LAS",12,12,12,13
"4308",8,"BUR","LAS",-1,-1,12,13
"4309",2,"BUR","OAK",-1,0,12,13
"4310",15,"BUR","LAS",0,0,12,13
"4311",22,"BUR","LAS",0,1,12,13
"4312",29,"BUR","LAS",0,-1,12,13
"4313",6,"BUR","SLC",6,6,12,15
"4314",5,"BUR","SLC",-1,-1,12,15
"4315",4,"BUR","SLC",-1,-1,12,15
"4316",31,"BUR","SLC",-1,-1,12,15
"4317",30,"BUR","SLC",-1,-1,12,15
"4318",29,"BUR","SLC",-1,-1,12,15
"4319",24,"BUR","SLC",-1,-1,12,15
"4320",27,"BUR","SLC",9,10,12,15
"4321",28,"BUR","SLC",-1,0,12,15
"4322",26,"BUR","SLC",-1,-1,12,15
"4323",25,"BUR","SLC",0,1,12,15
"4324",9,"BUR","SLC",-1,0,12,15
"4325",8,"BUR","SLC",-1,-1,12,15
"4326",7,"BUR","SLC",-1,-1,12,15
"4327",10,"BUR","SLC",-1,-1,12,15
"4328",11,"BUR","SLC",-1,-2,12,15
"4329",12,"BUR","SLC",-1,-1,12,15
"4330",13,"BUR","SLC",-1,-2,12,15
"4331",16,"BUR","SLC",-1,-1,12,15
"4332",17,"BUR","SLC",-1,-1,12,15
"4333",14,"BUR","SLC",-1,-1,12,15
"4334",22,"BUR","SLC",-1,-1,12,15
"4335",15,"BUR","SLC",-1,-1,12,15
"4336",23,"BUR","SLC",-1,-1,12,15
"4337",20,"BUR","SLC",-1,-2,12,15
"4338",21,"BUR","SLC",0,-1,12,15
"4339",19,"BUR","SLC",-1,-1,12,15
"4340",18,"BUR","SLC",-1,-2,12,15
"4341",15,"BUR","PHX",0,-1,12,15
"4342",22,"BUR","PHX",0,0,12,15
"4343",29,"BUR","PHX",-1,-1,12,15
"4344",1,"BUR","PHX",0,-1,12,15
"4345",5,"BUR","LAS",0,0,12,13
"4346",6,"BUR","LAS",0,-1,12,13
"4347",7,"BUR","LAS",-1,0,12,13
"4348",8,"BUR","PHX",0,-1,12,15
"4349",9,"BUR","OAK",0,0,12,14
"4350",10,"BUR","OAK",0,0,12,14
"4351",11,"BUR","OAK",1,1,12,14
"4352",12,"BUR","OAK",-1,-1,12,14
"4353",13,"BUR","OAK",0,0,12,14
"4354",14,"BUR","OAK",0,0,12,14
"4355",16,"BUR","OAK",-1,-1,12,14
"4356",17,"BUR","OAK",-1,-1,12,14
"4357",18,"BUR","OAK",3,3,12,14
"4358",19,"BUR","OAK",-1,-1,12,14
"4359",20,"BUR","OAK",0,-1,12,14
"4360",21,"BUR","OAK",-1,-1,12,14
"4361",23,"BUR","OAK",0,0,12,14
"4363",25,"BUR","OAK",-1,-1,12,14
"4364",26,"BUR","OAK",-1,-1,12,14
"4366",28,"BUR","OAK",1,0,12,14
"4367",30,"BUR","OAK",3,3,12,14
"4368",31,"BUR","OAK",0,0,12,14
"4369",3,"BUR","LAS",1,2,13,14
"4370",3,"BUR","OAK",2,2,13,14
"4371",4,"BUR","LAS",2,1,13,14
"4372",4,"BUR","OAK",1,0,13,14
"4373",9,"BUR","LAS",0,0,13,14
"4374",9,"BUR","PHX",0,-1,13,15
"4375",10,"BUR","LAS",2,2,13,14
"4376",10,"BUR","PHX",1,1,13,15
"4377",11,"BUR","LAS",0,0,13,14
"4378",11,"BUR","PHX",0,0,13,15
"4379",12,"BUR","LAS",0,-1,13,14
"4381",13,"BUR","LAS",0,-1,13,14
"4382",13,"BUR","PHX",3,2,13,15
"4383",14,"BUR","LAS",0,1,13,14
"4384",14,"BUR","PHX",1,0,13,15
"4385",16,"BUR","LAS",-1,-1,13,14
"4386",16,"BUR","PHX",0,-1,13,15
"4387",17,"BUR","LAS",1,1,13,14
"4388",17,"BUR","PHX",0,0,13,15
"4389",18,"BUR","LAS",0,0,13,14
"4390",18,"BUR","PHX",1,0,13,15
"4391",19,"BUR","LAS",0,-1,13,14
"4392",19,"BUR","PHX",0,-1,13,15
"4393",20,"BUR","LAS",0,-1,13,14
"4394",20,"BUR","PHX",0,-1,13,15
"4395",21,"BUR","LAS",0,-1,13,14
"4396",21,"BUR","PHX",0,0,13,15
"4397",23,"BUR","LAS",-1,-1,13,14
"4398",23,"BUR","PHX",0,-1,13,15
"4399",24,"BUR","LAS",-1,-1,13,14
"4400",24,"BUR","PHX",0,-1,13,15
"4401",25,"BUR","LAS",0,-1,13,14
"4402",25,"BUR","PHX",0,-1,13,15
"4403",26,"BUR","LAS",0,1,13,14
"4404",26,"BUR","PHX",0,-1,13,15
"4405",27,"BUR","LAS",0,0,13,14
"4406",27,"BUR","PHX",0,0,13,15
"4407",28,"BUR","LAS",2,2,13,14
"4408",28,"BUR","PHX",1,1,13,15
"4409",30,"BUR","LAS",2,2,13,14
"4410",30,"BUR","PHX",0,0,13,15
"4411",31,"BUR","LAS",2,2,13,14
"4412",31,"BUR","PHX",0,0,13,15
"4413",2,"BUR","SJC",1,2,13,14
"4414",3,"BUR","PHX",4,3,13,15
"4415",4,"BUR","PHX",0,0,13,15
